event_id,machine_id,timestamp,temperature,pressure,vibration,cycle_time,parts_per_hour,machine_status,sensor_quality,plc_payload,quality,actual_failure
10711,M_041,2026-01-01 03:15:00,61.5,68.31,2.63,38.145,112.56,Running,89,0x00,GOOD,False
173382,M_022,2026-01-03 04:33:00,70.99,,2.632,20.145,195.5,Running,89,0x00,GOOD,False
30881,M_026,2026-01-01 09:22:00,74.69,76.93,3.482,32.385,165.13,Running,82,0x00,GOOD,False
69397,M_042,2026-01-01 21:02:00,59.57,65.48,2.579,36.457,148.42,Running,85,0x00,GOOD,False
152043,M_023,2026-01-02 22:05:00,50.89,55.86,3.768,16.801,257.1,Running,81,0x00,GOOD,False
40006,M_021,2026-01-01 12:08:00,72.88,113.7,3.899,21.531,169.46,Running,87,0x00,GOOD,False
134258,M_003,2026-01-02 16:42:00,59.82,65.44,4.324,37.937,136.81,Running,79,0x00,GOOD,False
103127,M_002,2026-01-02 07:16:00,72.47,78.15,3.572,25.709,207.48,Running,80,0x00,BAD,False
45146,M_046,2026-01-01 13:41:00,50.29,57.13,2.068,16.123,293.0,Running,91,0x00,GOOD,False
111109,M_009,2026-01-02 09:41:00,59.18,59.25,3.274,17.913,279.16,Running,84,0x00,GOOD,False
144067,M_022,2026-01-02 19:40:00,85.34,,4.026,26.278,,Warning,77,0x00,GOOD,False
47650,M_020,2026-01-01 14:27:00,86.04,,4.686,22.35,230.63,Failed,60,0x00,GOOD,True
51498,M_018,2026-01-01 15:32:59,74.9,114.17,3.087,21.187,249.33,Running,92,0x00,GOOD,False
170758,M_038,2026-01-03 03:45:00,57.34,71.89,2.978,31.62,136.16,Running,88,0x00,BAD,False
10699,M_029,2026-01-01 03:15:00,63.66,80.48,1.957,31.976,,Running,89,0x00,GOOD,False
3290,M_045,2026-01-01 01:00:00,67.53,79.41,3.234,25.171,201.61,Running,81,0x00,GOOD,False
137338,M_003,2026-01-02 17:38:00,57.7,66.21,2.591,36.784,138.66,Running,90,0x00,GOOD,False
24051,M_016,2026-01-01 07:18:00,74.49,72.28,5.552,34.168,161.91,Warning,74,0x00,GOOD,False
62291,M_031,2026-01-01 18:53:00,70.36,68.99,4.193,37.846,137.99,Running,80,0x00,GOOD,False
131721,M_051,2026-01-02 15:55:00,96.09,110.83,3.869,21.573,220.81,Running,80,0x00,GOOD,False
163407,M_002,2026-01-03 01:32:00,59.85,82.59,2.338,23.448,173.04,Running,89,0x00,GOOD,False
111453,M_023,2026-01-02 09:47:00,47.43,54.45,2.782,16.941,227.3,Running,89,0x00,GOOD,False
109314,M_029,2026-01-02 09:09:40,63.42,73.64,3.459,33.482,164.73,Running,86,0x00,GOOD,False
101343,M_033,2026-01-02 06:43:00,71.87,83.0,3.938,27.02,194.11,Running,76,0x00,GOOD,False
51805,M_050,2026-01-01 15:42:00,64.59,,2.988,33.927,179.49,Running,75,0x00,GOOD,False
48086,M_016,2026-01-01 14:35:00,73.75,73.09,4.718,33.586,161.46,Running,76,0x00,GOOD,False
76460,M_010,2026-01-01 23:11:00,,59.72,0.581,15.99,284.13,Running,90,0x00,GOOD,False
163489,M_029,2026-01-03 01:33:00,57.95,80.03,2.264,32.209,141.38,Running,91,0x00,GOOD,False
103619,M_054,2026-01-02 07:24:00,64.95,64.18,2.979,38.554,144.25,Running,80,0x00,GOOD,False
78899,M_029,2026-01-01 23:55:00,59.51,78.94,2.816,32.348,168.42,Running,89,0x00,GOOD,False
28635,M_035,2026-01-01 08:41:00,69.66,74.15,4.258,33.101,175.43,Running,80,0x00,GOOD,False
31073,M_053,2026-01-01 09:25:00,47.55,,2.35,17.075,307.62,Running,87,0x00,GOOD,False
159442,M_052,2026-01-03 00:19:00,85.15,113.04,3.683,,201.41,Running,78,0x00,GOOD,False
83194,M_034,2026-01-02 01:13:00,,85.62,3.791,23.441,202.81,Running,84,0x00,GOOD,False
34325,M_005,2026-01-01 10:25:00,67.65,70.49,4.187,32.477,186.03,Running,82,0x00,GOOD,False
123921,M_006,2026-01-02 13:34:00,54.03,58.21,4.503,18.609,278.92,Running,81,0x00,GOOD,False
50524,M_034,2026-01-01 15:19:00,70.49,90.43,3.089,25.002,226.81,Running,80,0x00,GOOD,False
141759,M_024,2026-01-02 18:58:00,77.87,116.9,4.839,20.244,253.11,Running,83,0x00,GOOD,False
99367,M_037,2026-01-02 06:07:00,63.44,65.81,2.632,40.901,123.55,Running,78,0x00,BAD,False
121808,M_038,2026-01-02 12:55:00,62.55,70.57,3.938,32.109,173.97,Running,85,0x00,GOOD,False
161882,M_017,2026-01-03 01:04:00,85.26,117.25,4.599,19.712,198.0,Running,77,0x00,GOOD,False
122227,M_017,2026-01-02 13:03:00,87.51,117.37,3.531,19.978,247.11,Running,78,0x00,GOOD,False
64070,M_050,2026-01-01 19:25:00,65.23,74.12,2.832,33.065,176.42,Running,81,0x00,GOOD,False
20018,M_053,2026-01-01 06:04:00,,55.74,2.814,17.211,294.13,Running,86,0x00,GOOD,False
132966,M_031,2026-01-02 16:18:00,59.25,66.25,3.283,37.455,139.42,Running,87,0x00,GOOD,False
128861,M_051,2026-01-02 15:03:00,79.84,112.66,3.824,19.304,268.49,Running,94,0x00,GOOD,False
4040,M_025,2026-01-01 01:14:00,45.17,57.69,1.366,16.185,278.52,Running,98,0x00,GOOD,False
178426,M_006,2026-01-03 06:05:00,46.07,63.93,2.127,16.515,251.03,Running,88,0x00,GOOD,False
38414,M_024,2026-01-01 11:39:00,80.93,114.05,3.896,,272.08,Running,89,0x00,GOOD,False
79599,M_014,2026-01-02 00:08:00,59.25,69.78,3.193,36.034,125.17,Running,90,0x00,BAD,False
158472,M_017,2026-01-03 00:02:00,85.16,116.19,4.957,20.466,186.71,Running,78,0x00,BAD,False
43094,M_029,2026-01-01 13:04:00,64.19,77.0,3.281,33.452,182.12,Running,78,0x00,GOOD,False
41140,M_055,2026-01-01 12:28:00,48.9,54.67,2.97,16.853,219.44,Running,81,0x00,GOOD,False
132121,M_011,2026-01-02 16:03:00,48.36,57.93,1.946,18.322,283.44,Running,86,0x00,GOOD,False
114264,M_029,2026-01-02 10:38:00,,71.26,3.418,34.207,157.94,Running,77,0x00,GOOD,False
127414,M_034,2026-01-02 14:37:00,,90.58,3.634,22.771,226.34,Running,85,0x00,GOOD,False
39592,M_047,2026-01-01 12:00:00,65.86,88.05,3.028,26.461,149.97,Running,88,0x00,GOOD,False
39455,M_020,2026-01-01 11:58:00,83.92,108.2,5.48,22.045,233.3,Running,75,0x00,GOOD,False
72096,M_046,2026-01-01 21:51:00,70.09,52.49,3.389,19.176,257.54,Warning,73,0x00,GOOD,False
141527,M_012,2026-01-02 18:54:00,55.37,58.97,2.946,17.364,285.34,Running,88,0x00,GOOD,False
134099,M_009,2026-01-02 16:39:00,56.95,56.68,3.131,18.356,260.16,Running,76,0x00,GOOD,False
13327,M_017,2026-01-01 04:03:00,96.74,111.17,5.529,22.571,213.01,Warning,69,0x02,GOOD,False
151690,M_055,2026-01-02 21:58:00,51.9,54.71,3.446,17.499,277.12,Running,92,0x00,GOOD,False
55980,M_045,2026-01-01 16:58:00,68.26,85.79,2.999,24.319,211.57,Running,83,0x00,BAD,False
30045,M_015,2026-01-01 09:07:00,53.54,48.24,1.796,17.736,280.14,Running,88,0x00,GOOD,False
6176,M_016,2026-01-01 01:53:00,65.72,78.57,3.369,31.836,154.29,Running,84,0x00,GOOD,False
89785,M_025,2026-01-02 03:13:00,48.12,56.23,1.361,17.0,262.37,Running,88,0x00,GOOD,False
107269,M_019,2026-01-02 08:31:00,77.04,115.63,3.821,19.698,258.18,Running,93,0x00,GOOD,False
172963,M_043,2026-01-03 04:25:00,63.24,81.13,3.945,24.021,173.81,Running,93,0x00,GOOD,False
178511,M_036,2026-01-03 06:06:00,62.14,67.32,2.127,36.551,117.0,Running,93,0x00,GOOD,False
68530,M_055,2026-01-01 20:46:00,53.04,54.61,2.531,,293.9,Running,83,0x00,GOOD,False
85755,M_010,2026-01-02 02:00:00,49.48,,1.789,16.89,213.23,Running,91,0x00,GOOD,False
138953,M_023,2026-01-02 18:07:00,42.66,56.96,0.885,15.819,311.94,Running,93,0x00,GOOD,False
69083,M_003,2026-01-01 20:57:00,66.32,61.38,5.233,39.169,111.51,Failed,58,0x00,BAD,True
105357,M_032,2026-01-02 07:56:00,69.04,77.08,1.861,31.681,188.28,Running,87,0x00,GOOD,False
83442,M_007,2026-01-02 01:18:00,69.74,87.64,3.592,23.189,210.17,Running,87,0x00,GOOD,False
41591,M_011,2026-01-01 12:37:00,49.64,58.78,1.939,18.991,281.19,Running,89,0x00,BAD,False
60934,M_049,2026-01-01 18:32:25,61.87,54.8,3.624,38.864,126.56,Running,83,0x00,BAD,False
152698,M_018,2026-01-02 22:17:00,69.15,119.21,3.72,19.325,247.47,Running,96,0x00,GOOD,False
67113,M_013,2026-01-01 20:21:00,79.28,116.63,4.958,24.636,219.84,Running,72,0x00,GOOD,False
108437,M_032,2026-01-02 08:52:00,63.19,78.91,1.513,30.253,200.56,Running,89,0x00,GOOD,False
88057,M_002,2026-01-02 02:42:00,67.67,76.45,3.229,26.38,182.32,Running,75,0x00,GOOD,False
45075,M_030,2026-01-01 13:40:00,81.43,83.59,6.593,25.705,194.04,Warning,74,0x00,GOOD,False
87240,M_010,2026-01-02 02:27:00,52.4,55.1,,17.887,265.29,Running,92,0x00,BAD,False
103059,M_044,2026-01-02 07:14:00,49.37,57.88,2.499,19.182,272.94,Running,80,0x00,GOOD,False
177438,M_008,2026-01-03 05:47:00,59.97,90.44,2.538,23.492,185.83,Running,92,0x00,GOOD,False
39322,M_052,2026-01-01 11:55:00,93.61,113.07,3.285,20.028,251.6,Running,80,0x00,GOOD,False
47582,M_007,2026-01-01 14:26:00,82.38,83.39,4.644,25.006,192.7,Failed,52,0x02,GOOD,True
92837,M_052,2026-01-02 04:08:00,87.18,114.05,3.801,21.676,230.68,Running,78,0x00,GOOD,False
179061,M_036,2026-01-03 06:16:00,64.42,64.54,1.52,,122.38,Running,86,0x00,GOOD,False
129451,M_036,2026-01-02 15:14:00,73.9,63.62,2.849,37.554,127.06,Running,86,0x00,GOOD,False
42089,M_014,2026-01-01 12:46:00,57.35,69.98,2.732,36.448,159.02,Running,96,0x00,GOOD,False
41427,M_012,2026-01-01 12:34:00,51.02,62.71,2.231,15.471,314.69,Running,94,0x00,GOOD,False
83293,M_023,2026-01-02 01:15:00,47.12,56.52,2.809,16.001,274.83,Running,93,0x00,GOOD,False
100409,M_034,2026-01-02 06:26:00,67.3,88.51,3.718,23.999,225.84,Running,85,0x00,GOOD,False
169366,M_021,2026-01-03 03:20:00,72.04,117.45,3.266,20.198,186.73,Running,82,0x00,GOOD,False
148122,M_007,2026-01-02 20:54:00,81.89,85.26,4.457,25.095,200.36,Running,84,0x00,BAD,False
45963,M_038,2026-01-01 13:56:00,62.18,73.33,2.278,30.828,183.87,Running,87,0x00,GOOD,False
133891,M_021,2026-01-02 16:35:00,77.78,113.36,3.527,20.098,247.71,Running,80,0x00,GOOD,False
3045,M_020,2026-01-01 00:56:00,80.67,113.8,4.998,20.901,224.35,Running,86,0x00,GOOD,False
141278,M_038,2026-01-02 18:49:00,55.91,78.26,2.281,30.505,186.63,Running,90,0x00,GOOD,False
140152,M_012,2026-01-02 18:29:00,50.13,58.32,2.733,17.157,282.98,Running,90,0x00,GOOD,False
78745,M_040,2026-01-01 23:52:00,73.06,80.8,2.717,24.301,193.24,Running,80,0x00,GOOD,False
142935,M_045,2026-01-02 19:19:00,64.97,84.11,2.702,24.304,222.58,Running,89,0x00,GOOD,False
92177,M_052,2026-01-02 03:56:00,81.18,117.76,3.217,19.799,238.4,Running,84,0x00,GOOD,False
173222,M_027,2026-01-03 04:30:00,71.0,124.13,3.837,21.187,198.09,Running,86,0x00,GOOD,False
22186,M_021,2026-01-01 06:44:00,82.24,106.86,4.928,23.429,217.17,Failed,57,0x00,GOOD,True
79883,M_023,2026-01-02 00:13:00,52.17,53.7,3.446,,255.58,Running,86,0x00,BAD,False
34204,M_049,2026-01-01 10:22:00,63.39,55.18,3.457,39.711,128.75,Running,78,0x00,BAD,False
139043,M_003,2026-01-02 18:09:00,58.46,67.17,4.362,37.606,127.28,Running,81,0x00,BAD,False
166640,M_045,2026-01-03 02:30:00,63.33,86.47,2.31,24.54,166.53,Running,81,0x00,GOOD,False
10856,M_021,2026-01-01 03:18:00,78.03,108.95,4.117,23.003,208.13,Running,78,0x00,GOOD,False
140984,M_019,2026-01-02 18:44:00,82.7,117.04,4.695,21.13,234.61,Running,74,0x00,GOOD,False
144150,M_050,2026-01-02 19:41:00,,79.51,2.886,32.414,183.44,Running,89,0x00,GOOD,False
86493,M_033,2026-01-02 02:13:00,61.3,85.67,2.901,25.348,147.62,Running,86,0x00,GOOD,False
145365,M_055,2026-01-02 20:03:00,52.36,51.48,2.399,17.181,278.92,Running,92,0x00,GOOD,False
16850,M_020,2026-01-01 05:07:00,77.79,113.04,4.437,21.201,224.11,Running,83,0x00,GOOD,False
21973,M_028,2026-01-01 06:40:00,83.68,113.25,5.434,19.966,278.81,Running,89,0x00,GOOD,False
140117,M_032,2026-01-02 18:28:00,71.72,80.67,2.432,32.0,180.53,Running,82,0x00,GOOD,False
166352,M_032,2026-01-03 02:25:00,67.39,79.11,2.651,32.536,133.95,Running,86,0x00,GOOD,False
53047,M_027,2026-01-01 16:05:00,80.55,116.67,4.547,25.524,222.35,Warning,79,0x00,GOOD,False
141272,M_032,2026-01-02 18:49:00,67.81,80.1,2.486,31.722,168.25,Running,85,0x00,GOOD,False
152202,M_017,2026-01-02 22:08:00,82.58,118.59,3.993,19.91,232.67,Running,91,0x00,GOOD,False
33009,M_009,2026-01-01 10:01:00,58.76,57.16,3.694,17.914,277.31,Running,74,0x00,BAD,False
106763,M_008,2026-01-02 08:22:00,66.92,83.18,2.43,23.927,235.56,Running,91,0x00,GOOD,False
158732,M_002,2026-01-03 00:07:00,62.05,79.07,3.335,24.509,169.34,Running,83,0x00,GOOD,False
105543,M_053,2026-01-02 07:59:00,48.41,59.21,2.699,17.374,298.27,Running,90,0x00,GOOD,False
118099,M_014,2026-01-02 11:48:00,65.94,65.14,4.955,39.073,109.69,Failed,48,0x01,GOOD,True
43906,M_016,2026-01-01 13:19:00,69.43,75.57,3.918,32.135,184.67,Running,85,0x00,GOOD,False
20779,M_044,2026-01-01 06:18:00,51.18,60.56,2.644,18.685,279.17,Running,82,0x00,GOOD,False
65581,M_021,2026-01-01 19:53:00,78.77,113.49,3.73,22.632,234.29,Running,84,0x00,GOOD,False
162750,M_005,2026-01-03 01:20:00,58.0,75.11,2.456,31.119,145.6,Running,84,0x00,GOOD,False
135011,M_041,2026-01-02 16:55:00,66.53,62.43,2.787,41.608,119.09,Running,75,0x00,GOOD,False
81771,M_041,2026-01-02 00:47:00,63.5,65.58,2.707,41.497,117.07,Running,83,0x00,GOOD,False
154281,M_006,2026-01-02 22:46:00,52.41,60.76,4.373,17.492,258.71,Running,76,0x00,GOOD,False
109816,M_036,2026-01-02 09:17:00,79.24,57.77,4.479,38.422,114.84,Warning,77,0x00,GOOD,False
176042,M_042,2026-01-03 05:21:00,58.64,63.92,3.132,37.443,107.4,Running,82,0x00,GOOD,False
44893,M_013,2026-01-01 13:37:00,78.63,115.15,4.372,23.268,230.59,Running,76,0x00,GOOD,False
42997,M_042,2026-01-01 13:02:00,67.02,63.33,3.942,37.397,136.73,Running,80,0x00,GOOD,False
68663,M_023,2026-01-01 20:49:00,47.02,57.58,3.292,16.206,312.48,Running,91,0x00,GOOD,False
153732,M_007,2026-01-02 22:36:00,74.86,87.36,5.003,24.697,189.22,Running,78,0x00,GOOD,False
150243,M_038,2026-01-02 21:32:00,59.65,75.77,2.069,30.819,186.8,Running,89,0x00,GOOD,False
127164,M_004,2026-01-02 14:33:00,57.88,68.07,2.178,37.655,127.78,Running,91,0x00,GOOD,False
136621,M_001,2026-01-02 17:20:39,82.53,113.49,3.44,20.833,251.92,Running,86,0x00,BAD,False
32303,M_018,2026-01-01 09:48:00,70.3,120.42,4.897,21.682,180.33,Running,90,0x00,GOOD,False
166585,M_045,2026-01-03 02:29:00,63.0,85.34,2.909,24.81,166.58,Running,84,0x00,GOOD,False
92167,M_042,2026-01-02 03:56:00,59.69,,4.718,37.484,117.71,Running,79,0x00,GOOD,False
130735,M_055,2026-01-02 15:37:00,50.22,56.73,2.086,16.727,294.9,Running,85,0x00,GOOD,False
34655,M_005,2026-01-01 10:31:00,69.55,70.74,3.922,32.724,171.37,Running,86,0x00,GOOD,False
16699,M_034,2026-01-01 05:04:00,70.75,89.64,4.237,23.768,196.11,Running,81,0x00,GOOD,False
125476,M_021,2026-01-02 14:02:00,77.61,114.63,4.611,22.339,233.68,Running,76,0x00,BAD,False
101198,M_053,2026-01-02 06:40:00,52.25,54.14,2.868,17.538,295.26,Running,87,0x00,GOOD,False
95514,M_034,2026-01-02 04:57:00,67.38,86.32,4.071,24.146,195.49,Running,87,0x00,BAD,False
28920,M_045,2026-01-01 08:46:00,67.73,82.32,2.802,25.009,211.13,Running,77,0x00,GOOD,False
16991,M_051,2026-01-01 05:09:00,85.44,114.4,4.465,20.275,228.47,Running,80,0x00,GOOD,False
102430,M_020,2026-01-02 07:03:00,82.59,,5.28,21.368,234.28,Running,83,0x00,BAD,False
116093,M_043,2026-01-02 11:11:00,68.71,,3.39,24.256,231.58,Running,88,0x00,BAD,False
135318,M_018,2026-01-02 17:01:00,74.16,114.9,,21.395,245.36,Running,86,0x00,GOOD,False
152737,M_002,2026-01-02 22:18:00,67.88,77.85,4.718,26.055,180.97,Running,76,0x00,GOOD,False
111728,M_023,2026-01-02 09:52:00,43.74,50.99,2.996,17.112,,Running,81,0x00,GOOD,False
11258,M_038,2026-01-01 03:25:00,,75.64,1.29,30.64,186.44,Running,100,0x00,GOOD,False
100524,M_039,2026-01-02 06:28:00,49.1,56.91,1.246,16.906,294.69,Running,93,0x00,GOOD,False
67216,M_006,2026-01-01 20:23:00,53.08,60.11,4.033,16.721,289.5,Running,88,0x00,GOOD,False
125484,M_029,2026-01-02 14:02:00,64.23,75.09,3.278,32.759,163.78,Running,82,0x00,GOOD,False
169685,M_010,2026-01-03 03:26:00,49.56,58.92,1.404,16.311,230.36,Running,87,0x00,BAD,False
18947,M_027,2026-01-01 05:45:00,72.22,121.77,3.054,19.668,238.4,Running,86,0x00,GOOD,False
77384,M_054,2026-01-01 23:27:00,70.78,63.74,3.41,38.855,131.59,Failed,58,0x01,BAD,True
123739,M_044,2026-01-02 13:30:00,50.58,58.63,2.836,19.539,273.96,Running,87,0x00,GOOD,False
155190,M_035,2026-01-02 23:02:00,68.47,72.99,4.186,32.752,153.58,Running,73,0x00,GOOD,False
87120,M_055,2026-01-02 02:24:00,52.79,54.03,2.362,16.201,263.79,Running,83,0x00,GOOD,False
96798,M_053,2026-01-02 05:20:00,45.21,59.11,1.351,15.742,279.91,Running,92,0x00,GOOD,False
109492,M_042,2026-01-02 09:11:00,66.3,65.85,3.626,38.148,123.07,Running,75,0x00,GOOD,False
37082,M_012,2026-01-01 11:15:00,49.55,61.39,1.022,14.848,329.14,Running,94,0x00,GOOD,False
20794,M_004,2026-01-01 06:19:00,60.49,69.47,2.657,37.004,155.07,Running,89,0x00,GOOD,False
96884,M_029,2026-01-02 05:22:00,64.01,74.81,2.353,,150.49,Running,82,0x00,GOOD,False
176652,M_047,2026-01-03 05:32:00,64.58,91.36,3.223,26.156,161.47,Running,83,0x00,GOOD,False
81805,M_020,2026-01-02 00:48:00,73.11,117.45,3.162,18.963,246.24,Running,95,0x00,GOOD,False
74386,M_026,2026-01-01 22:33:00,68.82,72.54,3.074,,162.56,Running,79,0x00,GOOD,False
167269,M_014,2026-01-03 02:42:00,52.67,70.8,2.487,35.817,106.64,Running,95,0x00,GOOD,False
16813,M_038,2026-01-01 05:06:00,58.63,73.56,3.094,32.249,173.97,Running,85,0x00,GOOD,False
167442,M_022,2026-01-03 02:45:00,76.42,114.29,4.338,23.692,180.51,Running,74,0x00,GOOD,False
69199,M_009,2026-01-01 20:59:00,56.55,59.63,3.418,18.8,265.25,Running,75,0x00,GOOD,False
179890,M_040,2026-01-03 06:31:00,67.72,83.18,3.18,24.132,177.31,Running,88,0x00,GOOD,False
12449,M_019,2026-01-01 03:47:00,83.04,113.38,4.713,21.088,228.87,Running,77,0x00,GOOD,False
21812,M_032,2026-01-01 06:37:00,74.97,78.11,2.898,33.057,186.89,Failed,61,0x01,GOOD,True
36989,M_029,2026-01-01 11:13:00,65.14,72.58,2.721,32.568,177.35,Running,90,0x00,GOOD,False
7733,M_033,2026-01-01 02:21:00,62.81,85.55,2.398,24.01,205.56,Running,94,0x00,GOOD,False
101685,M_045,2026-01-02 06:49:00,64.39,80.15,2.909,25.421,208.56,Running,89,0x00,GOOD,False
101466,M_046,2026-01-02 06:45:00,64.04,53.0,2.647,,264.59,Running,86,0x00,GOOD,False
65445,M_050,2026-01-01 19:50:00,66.94,75.25,2.922,,177.52,Running,78,0x00,GOOD,False
99958,M_023,2026-01-02 06:18:00,47.79,54.7,2.204,16.337,297.45,Running,92,0x00,GOOD,False
69441,M_031,2026-01-01 21:03:00,60.93,70.11,2.487,36.247,145.71,Running,92,0x00,GOOD,False
128403,M_033,2026-01-02 14:55:00,70.92,77.5,3.026,26.893,189.69,Running,82,0x00,GOOD,False
98172,M_052,2026-01-02 05:45:00,91.36,112.7,4.601,20.255,219.42,Running,80,0x00,GOOD,False
16596,M_041,2026-01-01 05:02:00,63.49,58.95,3.096,41.107,107.73,Running,75,0x00,GOOD,False
154176,M_011,2026-01-02 22:44:00,48.28,56.19,1.79,19.947,250.72,Running,81,0x00,GOOD,False
26928,M_033,2026-01-01 08:10:00,74.42,81.84,4.558,29.701,190.51,Warning,70,0x00,GOOD,False
113532,M_012,2026-01-02 10:25:00,53.97,56.71,2.988,16.918,290.76,Running,82,0x00,GOOD,False
158616,M_051,2026-01-02 23:59:39,88.05,112.37,4.71,20.861,188.28,Running,80,0x00,GOOD,False
101630,M_045,2026-01-02 06:48:00,67.56,81.42,3.334,25.381,222.75,Running,90,0x00,GOOD,False
36819,M_024,2026-01-01 11:10:00,84.65,109.46,4.576,20.814,243.58,Running,74,0x00,GOOD,False
44772,M_002,2026-01-01 13:35:00,73.24,73.61,4.293,26.908,188.13,Warning,71,0x04,GOOD,False
164015,M_005,2026-01-03 01:43:00,61.63,74.41,3.008,32.611,136.8,Running,85,0x00,GOOD,False
71144,M_029,2026-01-01 21:34:00,,79.06,2.331,30.951,195.57,Running,95,0x00,GOOD,False
5716,M_051,2026-01-01 01:44:00,90.21,111.15,4.528,21.226,228.4,Running,85,0x00,GOOD,False
815,M_045,2026-01-01 00:15:00,63.07,85.28,2.105,23.59,207.27,Running,92,0x00,GOOD,False
110712,M_052,2026-01-02 09:33:00,89.59,117.39,3.937,19.938,253.68,Running,80,0x00,GOOD,False
104062,M_002,2026-01-02 07:33:00,70.56,78.84,3.173,24.809,,Running,87,0x00,GOOD,False
40039,M_054,2026-01-01 12:08:00,65.55,63.33,3.417,38.677,92.47,Running,79,0x00,GOOD,False
48465,M_010,2026-01-01 14:42:00,51.98,58.38,1.662,16.108,309.07,Running,95,0x00,GOOD,False
30852,M_052,2026-01-01 09:21:00,94.7,113.23,4.501,21.802,240.38,Running,73,0x02,GOOD,False
71681,M_016,2026-01-01 21:44:00,70.35,75.12,4.357,32.07,168.0,Running,77,0x00,BAD,False
97510,M_050,2026-01-02 05:33:00,60.73,77.07,2.211,32.529,174.11,Running,88,0x00,GOOD,False
71809,M_034,2026-01-01 21:46:00,74.46,85.58,5.288,23.875,218.7,Running,79,0x00,GOOD,False
78109,M_009,2026-01-01 23:41:00,51.75,57.74,2.472,16.237,271.41,Running,81,0x00,GOOD,False
48273,M_038,2026-01-01 14:38:00,64.08,72.21,2.869,32.492,168.81,Running,87,0x00,GOOD,False
130056,M_036,2026-01-02 15:25:00,65.46,62.14,1.847,36.832,141.71,Running,90,0x00,GOOD,False
45185,M_030,2026-01-01 13:42:00,76.36,92.46,4.686,25.753,210.9,Running,74,0x00,GOOD,False
5613,M_003,2026-01-01 01:43:00,59.34,66.48,3.795,37.43,125.14,Running,82,0x00,GOOD,False
36830,M_035,2026-01-01 11:10:00,68.57,72.98,4.265,32.854,167.2,Running,81,0x00,GOOD,False
113651,M_021,2026-01-02 10:27:00,78.76,114.45,4.118,,238.45,Running,83,0x00,GOOD,False
145433,M_013,2026-01-02 20:05:00,,118.13,4.008,24.685,218.56,Running,75,0x02,GOOD,False
91520,M_055,2026-01-02 03:44:00,51.22,55.76,2.701,16.434,,Running,84,0x00,GOOD,False
168250,M_005,2026-01-03 03:00:00,61.79,71.54,3.383,31.354,147.31,Running,83,0x00,GOOD,False
126565,M_010,2026-01-02 14:22:00,53.99,59.89,1.737,17.022,291.46,Running,93,0x00,GOOD,False
85545,M_020,2026-01-02 01:56:00,79.01,110.18,4.08,22.679,212.97,Running,80,0x00,GOOD,False
105523,M_033,2026-01-02 07:59:00,73.57,81.41,4.669,29.469,175.32,Warning,69,0x02,GOOD,False
30256,M_006,2026-01-01 09:11:00,54.85,60.7,4.094,17.616,279.58,Running,82,0x00,GOOD,False
151614,M_034,2026-01-02 21:57:00,72.66,81.89,5.589,24.946,200.71,Running,84,0x00,BAD,False
1691,M_041,2026-01-01 00:31:00,60.36,66.71,2.92,,111.64,Running,80,0x00,GOOD,False
130613,M_043,2026-01-02 15:35:00,67.29,85.0,4.276,24.129,223.48,Running,86,0x00,GOOD,False
12950,M_025,2026-01-01 03:56:00,50.32,54.08,1.543,17.58,264.15,Running,88,0x00,GOOD,False
34804,M_044,2026-01-01 10:33:00,53.03,57.43,2.689,19.633,278.3,Running,88,0x00,GOOD,False
104013,M_008,2026-01-02 07:32:00,67.42,82.56,2.711,24.51,219.87,Running,87,0x00,GOOD,False
87648,M_033,2026-01-02 02:34:00,61.97,,2.784,24.751,196.31,Running,89,0x00,GOOD,False
171468,M_033,2026-01-03 03:58:00,63.21,87.16,2.538,24.303,169.42,Running,95,0x00,GOOD,False
93405,M_015,2026-01-02 04:19:00,46.9,53.45,1.64,16.866,,Running,90,0x00,GOOD,False
91618,M_043,2026-01-02 03:46:00,65.2,83.33,4.357,23.517,204.56,Running,89,0x00,GOOD,False
38475,M_030,2026-01-01 11:40:00,74.39,85.7,5.528,25.749,204.26,Running,83,0x00,GOOD,False
102196,M_006,2026-01-02 06:59:00,51.9,58.3,3.217,18.374,271.81,Running,82,0x00,GOOD,False
80322,M_022,2026-01-02 00:21:00,76.9,113.75,3.443,21.36,212.56,Running,89,0x00,GOOD,False
68506,M_031,2026-01-01 20:46:00,65.66,66.41,3.89,37.286,127.74,Running,79,0x00,GOOD,False
99582,M_032,2026-01-02 06:11:00,71.7,,2.804,32.389,170.39,Running,87,0x00,GOOD,False
70359,M_014,2026-01-01 21:20:00,59.91,68.85,3.996,37.518,126.11,Running,85,0x00,GOOD,False
44595,M_045,2026-01-01 13:31:00,69.49,79.96,4.067,25.26,200.65,Running,75,0x00,GOOD,False
163214,M_029,2026-01-03 01:28:00,56.61,78.32,2.85,31.316,141.61,Running,97,0x00,GOOD,False
34512,M_027,2026-01-01 10:28:00,81.02,,4.044,24.141,239.19,Running,83,0x00,BAD,False
13501,M_026,2026-01-01 04:06:00,71.06,73.37,2.318,32.694,168.25,Running,83,0x00,GOOD,False
137859,M_029,2026-01-02 17:47:00,64.34,75.55,3.055,33.605,122.27,Running,83,0x00,GOOD,False
26435,M_035,2026-01-01 08:01:00,,77.64,4.143,32.566,169.68,Failed,54,0x01,GOOD,True
10211,M_036,2026-01-01 03:06:00,73.51,63.0,3.028,37.354,133.73,Running,74,0x00,GOOD,False
